StudentHistory,StudentHistory.StudentHistoryID,StudentHistory.StudentID,StudentHistory.DateRegistered,StudentHistory.DateSchool,StudentHistory.SchoolType,StudentHistory.Seq,StudentHistory.CSeq,StudentHistory.student
ETL.Transfer.Models.StudentHistory,0,765,"6/7/2017 10:01:59 AM","7/24/2017 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,765,"12/1/2020 4:22:37 PM","1/22/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,766,"6/23/2005 10:12:25 AM","7/25/2005 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,766,"9/15/2005 2:30:13 PM","10/24/2005 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,766,"5/24/2006 2:26:11 PM","7/24/2006 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,766,"5/24/2006 2:26:11 PM","7/24/2006 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,767,"6/7/2021 4:52:16 PM","7/26/2021 12:00:00 AM",s,1,10,""
ETL.Transfer.Models.StudentHistory,0,767,"6/23/2022 10:11:54 AM","7/25/2022 12:00:00 AM",s,1,9,""
ETL.Transfer.Models.StudentHistory,0,767,"6/23/2022 10:11:54 AM","7/25/2022 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,767,"6/1/2023 12:42:17 PM","7/24/2023 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,767,"6/1/2023 12:42:17 PM","7/24/2023 12:00:00 AM",s,1,20,""
ETL.Transfer.Models.StudentHistory,0,767,"6/1/2023 12:42:17 PM","7/24/2023 12:00:00 AM",s,1,21,""
ETL.Transfer.Models.StudentHistory,0,767,"11/20/2023 4:52:02 PM","1/8/2024 12:00:00 AM",w,1,27,""
ETL.Transfer.Models.StudentHistory,0,767,"11/20/2023 4:52:02 PM","1/8/2024 12:00:00 AM",w,1,28,""
ETL.Transfer.Models.StudentHistory,0,767,"6/14/2012 4:58:34 PM","7/23/2012 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,767,"12/3/2013 1:53:52 PM","1/6/2014 12:00:00 AM",s,1,9,""
ETL.Transfer.Models.StudentHistory,0,767,"12/3/2013 1:53:52 PM","1/6/2014 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,767,"6/21/2017 10:34:16 AM","7/24/2017 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,767,"12/6/2017 11:32:29 AM","1/8/2018 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,767,"6/21/2018 11:21:19 AM","7/23/2018 12:00:00 AM",s,1,4,""
ETL.Transfer.Models.StudentHistory,0,767,"12/11/2018 10:43:47 AM","1/7/2019 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,767,"12/11/2018 10:43:47 AM","1/7/2019 12:00:00 AM",s,1,29,""
ETL.Transfer.Models.StudentHistory,0,767,"11/7/2019 2:28:30 PM","1/6/2020 12:00:00 AM",w,1,4,""
ETL.Transfer.Models.StudentHistory,0,768,"9/1/2015 3:45:38 PM","10/13/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,769,"12/6/2013 4:41:06 PM","1/6/2014 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,769,"9/18/2012 5:41:23 PM","11/14/2012 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,769,"2/21/2019 3:56:36 PM","4/11/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,770,"10/12/2017 12:14:45 PM","11/8/2017 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,770,"9/2/2015 4:21:44 PM","10/19/2015 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,771,"8/6/2008 4:40:26 PM","9/8/2008 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,771,"3/15/2016 9:08:58 AM","5/25/2016 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,771,"10/21/2016 8:31:37 AM","11/14/2016 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,771,"12/20/2017 12:31:34 PM","1/8/2018 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,772,"9/26/2013 3:44:12 PM","11/4/2013 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,772,"3/24/2014 10:10:24 AM","5/12/2014 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"6/5/2015 10:53:18 AM","7/27/2015 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,772,"6/1/2016 1:16:20 PM","7/25/2016 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,772,"6/1/2016 1:16:20 PM","7/25/2016 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,772,"6/1/2016 1:16:20 PM","7/25/2016 12:00:00 AM",s,1,32,""
ETL.Transfer.Models.StudentHistory,0,772,"6/15/2017 11:23:46 AM","7/24/2017 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,772,"6/15/2017 11:23:46 AM","7/24/2017 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,772,"6/6/2018 10:05:20 AM","7/23/2018 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,772,"6/6/2018 10:05:20 AM","7/23/2018 12:00:00 AM",s,1,23,""
ETL.Transfer.Models.StudentHistory,0,772,"6/6/2018 10:05:20 AM","7/23/2018 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,772,"6/10/2019 3:01:42 PM","7/22/2019 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,772,"6/10/2019 3:01:42 PM","7/22/2019 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,772,"8/27/2020 12:47:47 PM","9/3/2020 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"7/27/2020 1:41:14 PM","9/23/2020 12:00:00 AM",r,3,1,""
ETL.Transfer.Models.StudentHistory,0,772,"2/3/2021 2:51:33 PM","4/6/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"5/18/2021 12:02:09 PM","7/26/2021 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,772,"8/30/2021 10:18:48 AM","11/17/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"10/12/2021 10:32:32 AM","11/18/2021 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,772,"2/28/2022 7:42:38 AM","4/12/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"8/22/2022 10:00:34 AM","11/3/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"11/21/2022 2:56:38 PM","2/17/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"2/14/2023 10:16:32 AM","3/22/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"3/13/2023 3:54:05 PM","5/23/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"6/9/2023 10:43:59 AM","7/24/2023 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,772,"6/9/2023 10:43:59 AM","7/24/2023 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,772,"6/9/2023 10:43:59 AM","7/24/2023 12:00:00 AM",s,1,23,""
ETL.Transfer.Models.StudentHistory,0,772,"6/9/2023 10:43:59 AM","7/24/2023 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,772,"9/1/2023 2:11:51 PM","9/28/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"9/14/2023 12:09:39 PM","12/7/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,772,"10/26/2020 12:45:06 PM","12/8/2020 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,773,"5/8/2022 11:32:24 AM","5/19/2022 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,774,"4/13/2017 12:13:58 PM","5/10/2017 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,774,"3/1/2022 11:47:23 AM","3/31/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,774,"3/25/2021 9:35:14 AM","5/6/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,775,"6/26/2012 9:49:22 AM","7/23/2012 12:00:00 AM",s,1,6,""
ETL.Transfer.Models.StudentHistory,0,776,"5/25/2022 9:08:07 AM","7/25/2022 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,776,"9/14/2021 12:19:07 PM","10/4/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,777,"2/3/2021 9:16:14 AM","5/4/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,777,"2/10/2022 10:14:02 AM","3/30/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,778,"11/29/2018 1:27:39 PM","1/7/2019 12:00:00 AM",s,1,6,""
ETL.Transfer.Models.StudentHistory,0,778,"11/29/2018 1:27:39 PM","1/7/2019 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,778,"11/29/2018 1:27:39 PM","1/7/2019 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,778,"5/14/2019 11:46:14 AM","5/23/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,778,"2/3/2021 10:08:53 AM","4/14/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,778,"8/30/2021 3:47:29 PM","11/16/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,778,"11/12/2021 10:02:16 AM","11/17/2021 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,778,"12/3/2021 9:27:48 AM","1/10/2022 12:00:00 AM",w,1,8,""
ETL.Transfer.Models.StudentHistory,0,778,"12/3/2021 9:27:48 AM","1/10/2022 12:00:00 AM",w,1,9,""
ETL.Transfer.Models.StudentHistory,0,778,"2/25/2022 2:07:10 PM","4/7/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,779,"12/9/2019 3:38:21 PM","1/6/2020 12:00:00 AM",w,1,3,""
ETL.Transfer.Models.StudentHistory,0,780,"4/25/2023 9:42:38 AM","4/27/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,781,"4/4/2023 12:37:58 PM","5/10/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,782,"10/4/2007 7:07:31 AM","10/11/2007 12:00:00 AM",r,2,"",""
ETL.Transfer.Models.StudentHistory,0,782,"12/22/2008 1:37:13 PM","1/12/2009 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,782,"12/22/2008 1:37:13 PM","1/12/2009 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,782,"12/22/2008 1:37:13 PM","1/12/2009 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,782,"12/22/2008 1:37:13 PM","1/12/2009 12:00:00 AM",s,1,23,""
ETL.Transfer.Models.StudentHistory,0,782,"10/19/2009 12:04:56 PM","11/16/2009 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,782,"6/16/2010 1:43:01 PM","7/26/2010 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,782,"6/16/2010 1:43:01 PM","7/26/2010 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,782,"6/16/2010 1:43:01 PM","7/26/2010 12:00:00 AM",s,1,30,""
ETL.Transfer.Models.StudentHistory,0,782,"3/15/2011 11:34:47 AM","4/4/2011 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,783,"12/5/2012 9:05:07 AM","1/7/2013 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,783,"6/17/2013 11:16:31 AM","7/22/2013 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,783,"12/10/2013 8:34:35 AM","1/6/2014 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,783,"7/10/2014 12:31:50 PM","7/28/2014 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,784,"3/21/2022 9:06:24 AM","4/11/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,785,"2/25/2021 11:28:42 AM","4/26/2021 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,785,"8/5/2021 10:09:17 AM","9/20/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,785,"11/4/2022 2:45:11 PM","11/14/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,785,"3/15/2023 11:01:54 AM","3/28/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,786,"11/16/2022 9:15:39 AM","11/16/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,787,"10/21/2014 4:00:46 PM","11/17/2014 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,787,"12/1/2014 4:40:16 PM","1/12/2015 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,787,"5/26/2015 10:45:04 AM","6/15/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,787,"12/1/2015 3:43:55 PM","1/11/2016 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,787,"12/5/2016 3:22:38 PM","1/9/2017 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,788,"10/3/2006 12:01:32 PM","11/13/2006 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,789,"12/17/2018 12:28:43 PM","1/7/2019 12:00:00 AM",s,1,10,""
ETL.Transfer.Models.StudentHistory,0,789,"12/11/2019 11:10:22 AM","1/6/2020 12:00:00 AM",w,1,7,""
ETL.Transfer.Models.StudentHistory,0,790,"11/7/2023 11:29:05 AM","11/13/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,791,"11/20/2019 10:51:19 AM","1/6/2020 12:00:00 AM",w,1,3,""
ETL.Transfer.Models.StudentHistory,0,791,"5/19/2021 4:00:36 PM","5/27/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,791,"3/25/2022 10:21:59 AM","5/19/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,791,"3/25/2022 1:56:02 PM","5/19/2022 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,791,"3/23/2023 3:20:32 PM","6/2/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,792,"10/11/2019 2:35:14 PM","11/18/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,792,"7/1/2020 9:59:26 AM","7/20/2020 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,793,"3/29/2023 8:45:15 AM","5/8/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,794,"7/11/2019 2:37:41 PM","7/22/2019 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,795,"5/13/2019 2:52:15 PM","5/15/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,795,"4/18/2023 1:12:58 PM","4/26/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,795,"4/18/2023 1:13:44 PM","4/27/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,796,"4/16/2015 11:56:58 AM","5/13/2015 12:00:00 AM",1,1,1,""
ETL.Transfer.Models.StudentHistory,0,797,"3/30/2023 4:14:59 PM","4/27/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,798,"12/7/2015 9:32:33 AM","1/11/2016 12:00:00 AM",s,1,3,""
ETL.Transfer.Models.StudentHistory,0,799,"6/15/2015 4:39:58 PM","7/27/2015 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,800,"3/11/2014 12:56:15 PM","4/16/2014 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"6/12/2018 11:40:51 AM","7/23/2018 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,801,"6/12/2018 11:40:51 AM","7/23/2018 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,801,"6/12/2018 11:40:51 AM","7/23/2018 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,801,"6/12/2018 11:40:51 AM","7/23/2018 12:00:00 AM",s,1,31,""
ETL.Transfer.Models.StudentHistory,0,801,"7/9/2007 10:00:41 AM","7/30/2007 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"6/22/2009 4:45:46 PM","7/27/2009 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,801,"10/17/2006 4:51:11 PM","11/27/2006 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"9/10/2008 12:04:06 PM","10/22/2008 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"6/10/2010 11:34:47 AM","7/26/2010 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,801,"6/10/2010 11:34:47 AM","7/26/2010 12:00:00 AM",s,1,27,""
ETL.Transfer.Models.StudentHistory,0,801,"6/10/2010 11:34:47 AM","7/26/2010 12:00:00 AM",s,1,33,""
ETL.Transfer.Models.StudentHistory,0,801,"6/27/2012 3:10:10 PM","7/10/2012 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"12/12/2013 12:32:17 PM","1/6/2014 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,801,"12/12/2013 12:32:17 PM","1/6/2014 12:00:00 AM",s,1,13,""
ETL.Transfer.Models.StudentHistory,0,801,"12/12/2013 12:32:17 PM","1/6/2014 12:00:00 AM",s,1,32,""
ETL.Transfer.Models.StudentHistory,0,801,"6/8/2016 3:03:45 PM","7/12/2016 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"6/6/2017 12:36:57 PM","7/24/2017 12:00:00 AM",s,1,4,""
ETL.Transfer.Models.StudentHistory,0,801,"10/12/2021 12:17:08 PM","11/4/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,801,"11/3/2021 7:45:05 AM","1/10/2022 12:00:00 AM",w,1,3,""
ETL.Transfer.Models.StudentHistory,0,801,"7/5/2023 9:12:59 AM","7/11/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,802,"3/27/2023 1:54:58 PM","5/9/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,802,"5/3/2023 9:52:01 AM","5/9/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,803,"4/7/2023 3:45:47 PM","4/27/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,804,"3/11/2019 9:21:10 AM","4/11/2019 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,805,"4/18/2023 7:15:44 PM","4/27/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,806,"3/20/2018 2:55:29 PM","4/16/2018 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,806,"11/24/2020 11:12:20 AM","1/11/2021 12:00:00 AM",w,1,6,""
ETL.Transfer.Models.StudentHistory,0,806,"11/24/2020 11:12:20 AM","1/11/2021 12:00:00 AM",w,1,8,""
ETL.Transfer.Models.StudentHistory,0,806,"11/24/2020 11:12:20 AM","1/11/2021 12:00:00 AM",w,1,9,""
ETL.Transfer.Models.StudentHistory,0,807,"6/12/2018 9:46:42 AM","7/23/2018 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,807,"6/12/2018 9:46:42 AM","7/23/2018 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,807,"11/27/2018 4:11:22 PM","1/7/2019 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,807,"11/27/2018 4:11:22 PM","1/7/2019 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,807,"5/19/2020 2:06:58 PM","7/20/2020 12:00:00 AM",s,1,9,""
ETL.Transfer.Models.StudentHistory,0,808,"6/8/2012 9:50:06 AM","7/23/2012 12:00:00 AM",s,1,9,""
ETL.Transfer.Models.StudentHistory,0,809,"4/20/2015 8:51:51 AM","4/30/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,810,"11/6/2017 12:32:59 PM","11/14/2017 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,811,"7/5/2018 10:26:04 AM","7/23/2018 12:00:00 AM",s,1,7,""
ETL.Transfer.Models.StudentHistory,0,811,"7/5/2018 10:26:04 AM","7/23/2018 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,811,"7/5/2018 10:26:04 AM","7/23/2018 12:00:00 AM",s,1,26,""
ETL.Transfer.Models.StudentHistory,0,812,"7/20/2020 11:00:53 AM","9/21/2020 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,813,"5/5/2010 5:17:59 PM","5/27/2010 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,814,"5/16/2022 8:24:32 AM","5/19/2022 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,815,"6/14/2016 11:36:51 AM","7/25/2016 12:00:00 AM",s,1,2,""
ETL.Transfer.Models.StudentHistory,0,816,"3/10/2021 12:57:00 PM","4/8/2021 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,817,"10/18/2018 10:29:15 AM","11/8/2018 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,818,"5/4/2022 12:57:49 PM","5/19/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,819,"3/28/2021 2:20:04 PM","4/14/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,819,"3/1/2022 8:16:16 AM","4/7/2022 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,820,"7/27/2020 3:26:57 PM","8/24/2020 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,821,"11/24/2020 7:57:11 AM","12/8/2020 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,822,"4/6/2023 1:53:04 PM","4/26/2023 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,823,"5/8/2015 7:25:32 AM","6/15/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,823,"10/27/2015 7:10:48 AM","11/9/2015 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,823,"12/12/2016 12:05:38 PM","1/9/2017 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,823,"12/7/2017 3:37:39 PM","1/8/2018 12:00:00 AM",s,1,15,""
ETL.Transfer.Models.StudentHistory,0,823,"12/18/2018 3:14:21 PM","1/7/2019 12:00:00 AM",s,1,17,""
ETL.Transfer.Models.StudentHistory,0,823,"12/4/2019 12:45:53 PM","1/6/2020 12:00:00 AM",w,1,9,""
ETL.Transfer.Models.StudentHistory,0,823,"9/2/2021 1:23:57 PM","11/30/2021 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,824,"4/15/2015 10:37:51 AM","4/28/2015 12:00:00 AM",r,2,1,""
ETL.Transfer.Models.StudentHistory,0,824,"4/19/2017 12:50:51 PM","5/2/2017 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,825,"4/18/2023 11:10:07 AM","5/9/2023 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,826,"12/18/2015 10:09:06 AM","1/11/2016 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,826,"12/18/2015 10:09:06 AM","1/11/2016 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,826,"12/18/2015 10:09:06 AM","1/11/2016 12:00:00 AM",s,1,28,""
ETL.Transfer.Models.StudentHistory,0,827,"10/3/2006 7:36:51 AM","11/27/2006 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,827,"6/28/2007 11:39:51 AM","7/30/2007 12:00:00 AM",s,1,1,""
ETL.Transfer.Models.StudentHistory,0,827,"12/4/2007 3:46:07 PM","1/7/2008 12:00:00 AM",s,1,11,""
ETL.Transfer.Models.StudentHistory,0,827,"6/15/2009 4:01:27 PM","7/27/2009 12:00:00 AM",s,1,14,""
ETL.Transfer.Models.StudentHistory,0,827,"12/21/2009 3:27:54 PM","1/11/2010 12:00:00 AM",s,1,8,""
ETL.Transfer.Models.StudentHistory,0,827,"12/21/2009 3:27:54 PM","1/11/2010 12:00:00 AM",s,1,19,""
ETL.Transfer.Models.StudentHistory,0,827,"12/21/2009 3:27:54 PM","1/11/2010 12:00:00 AM",s,1,22,""
ETL.Transfer.Models.StudentHistory,0,827,"4/11/2011 7:38:05 AM","4/25/2011 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,827,"12/7/2011 10:35:23 AM","1/9/2012 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,827,"12/7/2011 10:35:23 AM","1/9/2012 12:00:00 AM",s,1,18,""
ETL.Transfer.Models.StudentHistory,0,827,"4/19/2012 2:45:08 PM","5/14/2012 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,827,"9/30/2013 8:34:43 AM","10/9/2013 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,827,"6/8/2015 9:04:02 AM","7/27/2015 12:00:00 AM",s,1,24,""
ETL.Transfer.Models.StudentHistory,0,827,"6/8/2015 9:04:02 AM","7/27/2015 12:00:00 AM",s,1,25,""
ETL.Transfer.Models.StudentHistory,0,827,"6/6/2016 2:34:44 PM","7/25/2016 12:00:00 AM",s,1,16,""
ETL.Transfer.Models.StudentHistory,0,827,"6/6/2016 2:34:44 PM","7/25/2016 12:00:00 AM",s,1,32,""
ETL.Transfer.Models.StudentHistory,0,828,"7/12/2018 4:34:55 PM","7/23/2018 12:00:00 AM",s,1,28,""
ETL.Transfer.Models.StudentHistory,0,828,"10/10/2017 2:33:46 PM","11/13/2017 12:00:00 AM",r,1,1,""
ETL.Transfer.Models.StudentHistory,0,829,"5/27/2014 3:48:45 PM","7/28/2014 12:00:00 AM",s,1,12,""
ETL.Transfer.Models.StudentHistory,0,829,"10/30/2023 10:56:01 AM","1/8/2024 12:00:00 AM",w,1,33,""
